Sysno,ZpZveřejnění,AutořiVšichni,AutořiAV,AutořiVšichniPočet,AutořiRIV,AutořiAVPočet,AutořiKorespondující,BiblCit,BiblCitZdrD,ISBN_ISSN,ISBN_ISSN_ZdrDok,ZeměZveřejnění,Jazyk,PočStran,ImpFaktor,ProjektyCEP,ProjektyOst,VýzZáměr,OrigNázev,PřekladNázvu,KlíčSlova,AnotaceOrig,AnotaceEng,AnotaceCz,KódOborRIV,Pozn,PoznProZprac,Konference,VlastníkZáznamu,VlastníkZáznamuCZ,VlastníkZáznamuANJ,OdevzdáníDoRIV,RokVydání,RokSběru,PočetCitací,DOI,UT WOS,UT SCOPUS,HANDLE,RVO,PlnýText,Int.kód,TechnickéParametry,EkonomickéParametry,NázevVlastníka,ČísloPředpisu,ČísloPatentovéhoSpisu,VlastníkPatentu,DatumUděleníPatentu,KódVydavatelePatentu,Poddruh
"0401376","J","Havránek, Tomáš - Lienert, G.A.","Havránek, Tomáš","2","2","1","","Havránek, Tomáš; Lienert, G.A. Treatment response predicted from polarity patterns in depressives by complementary predicition CFA. Biometrical Journal 1989, roč. 31, -, s. 219-226. ISSN 0323-3847.","Biometrical Journal. 1989, roč. 31, -, s. 219-226","","0323-3847","DE","eng","","0.005","","","","Treatment response predicted from polarity patterns in depressives by complementary predicition CFA","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1989","","","","","","http://hdl.handle.net/11104/0121847","","","","","","","","","","","",""
"0401375","C","Havránek, Tomáš","Havránek, Tomáš","1","1","1","","Havránek, Tomáš. Od generování hypotéz k získávání znalostí. In Zicha, D. (ed.). Význam metod umělé inteligence pro zkoumání biologických zákonitostí Prague: ČSVTS ÚMG ČSAV, 1989, s. 108-113. ISBN 80-02-99441-8. [Význam metod umělé inteligence pro zkoumání biologických zákonitostí. Celostátní kurs s mezinárodní účastí, Liblice, 05.06.1989-07.06.1989, CS1].","In Zicha, D. (ed.). Význam metod umělé inteligence pro zkoumání biologických zákonitostí. Prague: ČSVTS ÚMG ČSAV, 1989, s. 108-113","","80-02-99441-8","CS1","cze","","","","","","Od generování hypotéz k získávání znalostí","","","","","","","","","Význam metod umělé inteligence pro zkoumání biologických zákonitostí. Celostátní kurs s mezinárodní účastí. Liblice (CS1), 05.06.1989-07.06.1989","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1989","","","","","","http://hdl.handle.net/11104/0121846","","","","","","","","","","","",""
"0401374","C","Havránek, Tomáš","Havránek, Tomáš","1","1","1","","Havránek, Tomáš. Statistical Evolution of Mathematical Models of Physiological Process. Boca Raton: CRC Press, 1989. In Deyl, Z.; Zicha, J. (ed.). Methods in Animal Physiology, s. 107-125.","In Deyl, Z.; Zicha, J. (ed.). Methods in Animal Physiology., s. 107-125","","","","eng","","","","","","Statistical Evolution of Mathematical Models of Physiological Process","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1989","","","","","","http://hdl.handle.net/11104/0121845","","","","","","","","","","","",""
"0401367","C","Húsek, Dušan","Húsek, Dušan","1","1","1","","Húsek, Dušan. Projekt informacijonnovo fonda po problematike RG-25. In WG-25, KNVVT Problems and Tools of the Integration of Information Systems Berlin: AdW BRD, 1989.","In WG-25, KNVVT Problems and Tools of the Integration of Information Systems. Berlin: AdW BRD, 1989","","","DD","rus","","","","","","Projekt informacijonnovo fonda po problematike RG-25","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1989","","","","","","http://hdl.handle.net/11104/0121838","","","","","","","","","","","",""
"0401366","C","Húsek, Dušan","Húsek, Dušan","1","1","1","","Húsek, Dušan. Model' associjativnoj pamjati. In WG-25, KNVVT, Problems and Tools of the Integration of Information Systems Sofia: Informa, 1989. [Problems and Tools of the Integration of Information Systems, Berlin, 18.04.1988-22.04.1988, DD].","In WG-25, KNVVT, Problems and Tools of the  Integration of Information Systems. Sofia: Informa, 1989","","","BG","eng","","","","","","Model' associjativnoj pamjati","","","","","","","","","Problems and Tools of the  Integration of Information Systems. Berlin (DD), 18.04.1988-22.04.1988","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1989","","","","","","http://hdl.handle.net/11104/0121837","","","","","","","","","","","",""
"0401364","C","Kufudaki, Olga - Dostálek, C.","Kufudaki, Olga","2","2","1","","Kufudaki, Olga; Dostálek, C. Neural nets and man adaptation. Patras, 1989. In Institute Computers Technology","In Institute Computers Technology.","","","GR","","","","","","","Neural nets and man adaptation","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1989","","","","","","http://hdl.handle.net/11104/0121835","","","","","","","","","","","",""
"0401363","C","Húsek, Dušan - Kufudaki, Olga","Húsek, Dušan - Kufudaki, Olga","2","2","2","","Húsek, Dušan; Kufudaki, Olga. On adaptive dynamics of Hopfield-like neuronal net. In Neurocomputers and Attention Moskva, 1989.","In Neurocomputers and Attention. Moskva, 1989","","","SU","eng","","","","","","On adaptive dynamics of Hopfield-like neuronal net","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1989","","","","","","http://hdl.handle.net/11104/0121834","","","","","","","","","","","",""
"0401360","J","Fiedler, Miroslav - Pták, Vlastimil","Fiedler, Miroslav - Pták, Vlastimil","2","2","2","","Fiedler, Miroslav; Pták, Vlastimil. Loewner and Bézout Matrices. Linear Algebra and Its Applications 1988, roč. 101, -, s. 187-220. ISSN 0024-3795.","Linear Algebra and Its Applications. 1988, roč. 101, -, s. 187-220","","0024-3795","US","eng","","0.484","","","","Loewner and Bézout Matrices","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","4","10.1016/0024-3795(88)90151-6","wos:A1988N634900013","2-s2.0-7244229038","http://hdl.handle.net/11104/0121831","","","","","","","","","","","",""
"0401359","J","Fiedler, Miroslav - Markham, T. L.","Fiedler, Miroslav","2","2","1","","Fiedler, Miroslav; Markham, T. L. An Inequality for the Hadamard Product of an M-Matrix and an Inverse M-Matrix. Linear Algebra and Its Applications 1988, roč. 101, -, s. 1-8. ISSN 0024-3795.","Linear Algebra and Its Applications. 1988, roč. 101, -, s. 1-8","","0024-3795","US","eng","","0.484","","","","An Inequality for the Hadamard Product of an M-Matrix and an Inverse M-Matrix","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","27","10.1016/0024-3795(88)90139-5","wos:A1988N634900001","2-s2.0-0040027634","http://hdl.handle.net/11104/0121830","","","","","","","","","","","",""
"0401353","J","Zvárová, Jana","Zvárová, Jana","1","1","1","","Zvárová, Jana. Lékařská informatika I. Praha: SPN, 1988. Základy výpočetní techniky","Základy výpočetní techniky.","","","CS1","cze","","","","","","Lékařská informatika I","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121824","","","","","","","","","","","",""
"0401352","J","Sikorová, J. - Zvárová, Jana","Zvárová, Jana","2","2","1","","Sikorová, J.; Zvárová, Jana. Remarks on Small Sample Size Taken from Reference Populationfor Examination of Factor VIII. Folia Haematologica 1988, roč. 115, č. 4, s. 547-551. ISSN 0323-4347.","Folia Haematologica. 1988, roč. 115, č. 4, s. 547-551","","0323-4347","DE","eng","","","","","","Remarks on Small Sample Size Taken from Reference Populationfor Examination of Factor VIII","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","1","","","","http://hdl.handle.net/11104/0121823","","","","","","","","","","","",""
"0401351","J","Dostál, C. - Nohejl, J. - Ivašková, E. - Fáberová, R. - Zvárová, Jana - Roth, Z. - Trnavský, K.","Zvárová, Jana","7","7","1","","Dostál, C.; Nohejl, J.; Ivašková, E.; Fáberová, R.; Zvárová, Jana; Roth, Z.; Trnavský, K. Antigen HLA-B27 u idiopatických spondylopatií typu nespecifických bolestí zad (""Back Pain""). Acta Chir. Ortop. Traum. Cechoslovakia 1988, roč. 55, č. 2, s. 128-135.","Acta Chir. Ortop. Traum. Cechoslovakia. 1988, roč. 55, č. 2, s. 128-135","","","CS1","cze","","","","","","Antigen HLA-B27 u idiopatických spondylopatií typu nespecifických bolestí zad (""Back Pain"")","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121822","","","","","","","","","","","",""
"0401350","J","Švarcová, J. - Zvárová, Jana - Kouba, A. - Trnavský, K.","Zvárová, Jana","4","4","1","","Švarcová, J.; Zvárová, Jana; Kouba, A.; Trnavský, K. Beeinflusst Physiotherapie den Schmerz bei Aktvierter Arthrose?. Z. Physiother 1988, Jg.40, č. 0, s. 333-336.","Z. Physiother. 1988, Jg.40, č. 0, s. 333-336","","","DE","ger","","","","","","Beeinflusst Physiotherapie den Schmerz bei Aktvierter Arthrose?","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","3","","","","http://hdl.handle.net/11104/0121821","","","","","","","","","","","",""
"0401349","C","Píchová, J. - Švarcová, J. - Šimáček, M. - Zvárová, Jana","Zvárová, Jana","4","4","1","","Píchová, J.; Švarcová, J.; Šimáček, M.; Zvárová, Jana. The Influence of Two Different Types of Physical Therapy (Accupuncture and Galvanic Current) on the Patients with Activated Osteoarthritis. Prague, 1988. In 3rd World Congress of Scientific Accupuncture ICMART '88 [ICMART '88, Prague, 28.05.1988-01.06.1988, CS].","In 3rd World Congress of Scientific Accupuncture ICMART '88.","","","CS1","eng","","","","","","The Influence of Two Different Types of Physical Therapy (Accupuncture and Galvanic Current) on the Patients with Activated Osteoarthritis","","","","","","","","","ICMART '88. Prague (CS), 28.05.1988-01.06.1988","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121820","","","","","","","","","","","",""
"0401348","J","Švarcová, J. - Trnavský, K. - Zvárová, Jana","Zvárová, Jana","3","3","1","","Švarcová, J.; Trnavský, K.; Zvárová, Jana. The Influence of Ultrasound Galvanic Currents and Shortwave Diathermy on Pain Intensity in Patients with Osteoarthritis. Scandinavian Journal of Rheumatology 1988, roč. 67, -, s. 83-85. ISSN 0300-9742.","Scandinavian Journal of Rheumatology. 1988, roč. 67, -, s. 83-85","","0300-9742","SE","eng","","","","","","The Influence of Ultrasound Galvanic Currents and Shortwave Diathermy on Pain Intensity in Patients with Osteoarthritis","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","22","","wos:A1988P818500023","","http://hdl.handle.net/11104/0121819","","","","","","","","","","","",""
"0401347","J","Zvárová, Jana - Dostál, C. - Zvára, Karel","Zvárová, Jana - Zvára, Karel","3","3","2","","Zvárová, Jana; Dostál, C.; Zvára, Karel. Ke statistické analýze imunogenetických modelů. Časopis lékařů českých 1988, roč. 127, č. 22, s. 655-657. ISSN 0008-7335.","Časopis lékařů českých. 1988, roč. 127, č. 22, s. 655-657","","0008-7335","CS1","cze","","","","","","Ke statistické analýze imunogenetických modelů","","","","","","","","statistik","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121818","","","","","","","","","","","",""
"0401346","C","Švarcová, J. - Trnavský, K. - Zvárová, Jana","Zvárová, Jana","3","3","1","","Švarcová, J.; Trnavský, K.; Zvárová, Jana. Fyzikalna terapija kontrolisana terapeutska studija. Niska Banya: GPO Prosveta NIS, 1988. In Metabolicka i endokrina oboljenija kostiju i zdeobova i rehabilitacia reumatickich bolesnika","In Metabolicka i endokrina oboljenija kostiju i zdeobova i rehabilitacia reumatickich bolesnika.","","","","","","","","","","Fyzikalna terapija kontrolisana terapeutska studija","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121817","","","","","","","","","","","",""
"0401345","C","Vrbová, J. - Zvárová, Jana","Zvárová, Jana","2","2","1","","Vrbová, J.; Zvárová, Jana. Výuka lékařského rozhodování v předmětu lékařská informatika. Prague: Univerzita Karlova, 1988. In Vacek; Zvárová; Spala (ed.). Počítač v lékařské výchově. Sboník konference","In Vacek; Zvárová; Spala (ed.). Počítač v lékařské výchově. Sboník konference.","","","CS1","cze","","","","","","Výuka lékařského rozhodování v předmětu lékařská informatika","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121816","","","","","","","","","","","",""
"0401344","C","Dostál, C. - Zvárová, Jana","Zvárová, Jana","2","2","1","","Dostál, C.; Zvárová, Jana. Některé předpoklady pro užití počítačů v diagnostickém rozhodování a jeho výuce. Prague: Univerzita Karlova, 1988. In Vacek; Zvárová; Spala (ed.). Počítač v lékařské výchově","In Vacek; Zvárová; Spala (ed.). Počítač v lékařské výchově.","","","CS1","cze","","","","","","Některé předpoklady pro užití počítačů v diagnostickém rozhodování a jeho výuce","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121815","","","","","","","","","","","",""
"0401343","C","Zvárová, Jana - Malý, Marek - Zámková, V.","Zvárová, Jana - Malý, Marek","3","3","2","","Zvárová, Jana; Malý, Marek; Zámková, V. Příprava studentů lékařských fakult na využívání výpočetní techniky. Prague: Univerzita Karlova, 1988. In Vacek; Zvárová; Spala (ed.). Počítač v lékařské výchově. Sborník konference","In Vacek; Zvárová; Spala (ed.). Počítač v lékařské výchově. Sborník konference.","","","CS1","cze","","","","","","Příprava studentů lékařských fakult na využívání výpočetní techniky","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121814","","","","","","","","","","","",""
"0401342","C","Jirků, P. - Zvárová, Jana","Zvárová, Jana","2","2","1","","Jirků, P.; Zvárová, Jana. Využití expertních systémů v lékařské výuce. Prague: Univerzita Karlova, 1988. In Vacek; Zvárová; Spala (ed.). Počítač v lékařské výchově. Sborník konference","In Vacek; Zvárová; Spala (ed.). Počítač v lékařské výchově. Sborník konference.","","","CS1","cze","","","","","","Využití expertních systémů v lékařské výuce","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121813","","","","","","","","","","","",""
"0401341","C","Zvárová, Jana","Zvárová, Jana","1","1","1","","Zvárová, Jana. První zkušenosti s výukou lékařské informatiky na FVL UK. Prague: Univerzita Karlova, 1988. In Vacek; Zvárová; Spala (ed.). Počítač v lékařské výchově. Sborník z konference","In Vacek; Zvárová; Spala (ed.). Počítač v lékařské výchově. Sborník z konference.","","","CS1","cze","","","","","","První zkušenosti s výukou lékařské informatiky na FVL UK","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121812","","","","","","","","","","","",""
"0401340","C","Zvárová, Jana - Srp, B. - Maly, Z. - Martan, A.","Zvárová, Jana","4","4","1","","Zvárová, Jana; Srp, B.; Maly, Z.; Martan, A. Computer Supported Information Analysis of Cardiotocographic Parameters. North Holland, 1988. In Willems; van Bemmel; Michel (ed.). Progress in Computer Assisted Function Analysis","In Willems; van Bemmel; Michel (ed.). Progress in Computer Assisted Function Analysis.","","","","eng","","","","","","Computer Supported Information Analysis of Cardiotocographic Parameters","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121811","","","","","","","","","","","",""
"0401339","C","Vrbová, H. - Barvirová, H. - Šnajdr, J. - Zvárová, Jana","Zvárová, Jana","4","4","1","","Vrbová, H.; Barvirová, H.; Šnajdr, J.; Zvárová, Jana. Výstupy experimentální výuky všeobecného lékařství. Prague: Univerzita Karlova, 1988. In XIV fakultní vědecké dny ""Výuka primární lékařské péče""","In XIV fakultní vědecké dny ""Výuka primární lékařské péče"".","","","CS1","cze","","","","","","Výstupy experimentální výuky všeobecného lékařství","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121810","","","","","","","","","","","",""
"0401338","C","Zvárová, Jana - Zámková, V.","Zvárová, Jana","2","2","1","","Zvárová, Jana; Zámková, V. Využití počítače v primární lékařské péči. Prague: Universita Karlova, 1988. In XIV. fakultní vědecké dny ""Výuka primární lékařské péče""","In XIV. fakultní vědecké dny ""Výuka primární lékařské péče"".","","","CS1","cze","","","","","","Využití počítače v primární lékařské péči","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121809","","","","","","","","","","","",""
"0401337","C","Hájek, Petr - Hájková, M. - Havránek, Tomáš - Daniel, Milan","Hájek, Petr - Havránek, Tomáš - Daniel, Milan","4","4","3","","Hájek, Petr; Hájková, M.; Havránek, Tomáš; Daniel, Milan. The Expert System Shell EQUANT-PC - Brief Information. In Workshop on Uncertainty Processing in Expert Systems Prague: Institute of Information Theory and Automation CAS, 1988, s. 1-7. [WUPES '88. Workshop on Uncertainty Processing in Expert Systems, Alšovice, 20.06.1988-23.06.1988, CS].","In Workshop on Uncertainty Processing in Expert Systems. Prague: Institute of Information Theory and Automation CAS, 1988, s. 1-7","","","CS1","eng","","","","","","The Expert System Shell EQUANT-PC - Brief Information","","","","","","","","","WUPES '88. Workshop on Uncertainty Processing in Expert Systems. Alšovice (CS), 20.06.1988-23.06.1988","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","1","","","","http://hdl.handle.net/11104/0121808","","","","","","","","","","","",""
"0401336","C","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Towards a Probabilistic Analysis of MYCIN-like Expert Systems. (Working paper). In Workshop on Uncertainty Processing in Expert Systems Prague: Institute of Information Theory and Automation CAS, 1988, s. 1-8. [WUPES '88. Workshop on Uncertainty Processing in Expert Systems, Alšovice, 20.06.1988-23.06.1988, CS].","In Workshop on Uncertainty Processing in Expert Systems. Prague: Institute of Information Theory and Automation CAS, 1988, s. 1-8","","","CS1","eng","","","","","","Towards a Probabilistic Analysis of MYCIN-like Expert Systems. (Working paper)","","","","","","","","","WUPES '88. Workshop on Uncertainty Processing in Expert Systems. Alšovice (CS), 20.06.1988-23.06.1988","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121807","","","","","","","","","","","",""
"0401335","C","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Towards a Probabilistic Analysis of MYCIN-like Expert Systems. In Edwards, D.; Raun, N.E. (ed.). COMPSTAT '88. Proceedings in Computational Statistics Heidelberg: Physica Verlag, 1988, s. 117-121. ISBN 3-7908-0411-8.","In Edwards, D.; Raun, N.E. (ed.). COMPSTAT '88. Proceedings in Computational Statistics. Heidelberg: Physica Verlag, 1988, s. 117-121","","3-7908-0411-8","DB","eng","","","","","","Towards a Probabilistic Analysis of MYCIN-like Expert Systems","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","1","","","","http://hdl.handle.net/11104/0121806","","","","","","","","","","","",""
"0401334","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. What Does Logic Teach Us?. Statistical Software Newsletter 1988, roč. 14, č. 2, s. 67.","Statistical Software Newsletter. 1988, roč. 14, č. 2, s. 67","","","","eng","","","","","","What Does Logic Teach Us?","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121805","","","","","","","","","","","",""
"0401331","C","Vítková, Galina","Vítková, Galina","1","1","1","","Vítková, Galina. Sintez relacionnoj bazy dannych s ucetom MVD. Sofia, 1988. In Sbornik KNVVT, WG 25 on Problems and Tools of Integration of Information Systems","In Sbornik KNVVT, WG 25 on Problems and Tools of Integration of Information Systems.","","","","rus","","","","","","Sintez relacionnoj bazy dannych s ucetom MVD","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121802","","","","","","","","","","","",""
"0401330","C","Vítková, Galina","Vítková, Galina","1","1","1","","Vítková, Galina. K voprosu integracii baz dannych i baz znanij. Sofia, 1988. In Proceedings KNVVT, WG-25 on Problems and Tools of Integration of Information Systems","In Proceedings KNVVT, WG-25 on Problems and Tools of Integration of Information Systems.","","","BG","rus","","","","","","K voprosu integracii baz dannych i baz znanij","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121801","","","","","","","","","","","",""
"0401329","C","Vítková, Galina","Vítková, Galina","1","1","1","","Vítková, Galina. Projektirovanije relacionnoj bazy eksperimentalnych dannych. Budapest, 1988. In Sbornik KNVVT, WG-25 on Problems and Tools of Integration of Information Systems","In Sbornik KNVVT, WG-25 on Problems and Tools of Integration of Information Systems.","","","HU","rus","","","","","","Projektirovanije relacionnoj bazy eksperimentalnych dannych","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121800","","","","","","","","","","","",""
"0401326","C","Nedoma, Jiří","Nedoma, Jiří","1","1","1","","Nedoma, Jiří. On the New Problem in the Potential Gravity Theory. New York: Pergamon Press, 1988. In J., Král (ed.). Potential Theory","In J., Král (ed.). Potential Theory.","","","US","eng","","","","","","On the New Problem in the Potential Gravity Theory","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121797","","","","","","","","","","","",""
"0401324","J","Tůma, Miroslav","Tůma, Miroslav","1","1","1","","Tůma, Miroslav. A Note on Direct Methods for Approximations of Sparse Hessian Matrices. Aplikace matematiky 1988, roč. 33, -, s. 171-176.\\nhttp://dml.cz/handle/10338.dmlcz/104300","Aplikace matematiky. 1988, roč. 33, -, s. 171-176","","","CS1","eng","","","","","","A Note on Direct Methods for Approximations of Sparse Hessian Matrices","","large sparse systems - optimization","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","1","","","","http://hdl.handle.net/11104/0121795","","1","","","","","","","","","",""
"0401323","J","Andrej, Ladislav","Andrej, Ladislav","1","1","1","","Andrej, Ladislav. Přijde big crunch?. VTM 1988, roč. 15, -, s. 28-9.","VTM. 1988, roč. 15, -, s. 28-9","","","CS1","cze","","","","","","Přijde big crunch?","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121794","","","","","","","","","","","",""
"0401322","J","Andrej, Ladislav","Andrej, Ladislav","1","1","1","","Andrej, Ladislav. K big bangu nikdy nedošlo?. VTM 1988, roč. 24, -, s. 24-26.","VTM. 1988, roč. 24, -, s. 24-26","","","CS1","cze","","","","","","K big bangu nikdy nedošlo?","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121793","","","","","","","","","","","",""
"0401321","C","Beneš, Ladislav","Beneš, Ladislav","1","1","1","","Beneš, Ladislav. Komunikační systém v síti TC85. Prague, 1988. In Seminář uživatelů TC85","In Seminář uživatelů TC85.","","","","cze","","","","","","Komunikační systém v síti TC85","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121792","","","","","","","","","","","",""
"0401320","C","Beneš, Ladislav - Pačes, P.","Beneš, Ladislav","2","2","1","","Beneš, Ladislav; Pačes, P. Sítě inteligentních terminálů. Bratislava, 1988. In Sborník 7. mezinárodní konference Počítačové siete '88","In Sborník 7. mezinárodní konference Počítačové siete '88.","","","","cze","","","","","","Sítě inteligentních terminálů","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121791","","","","","","","","","","","",""
"0401311","C","Buriánová, E. - Růžička, Pavel","Růžička, Pavel","2","2","1","","Buriánová, E.; Růžička, Pavel. Informační systém o programovém vybavení pro osobní počítače v ČSAV. 1988. In Informační zpravodaj - Výpočetní technika na vysokých školách, s. 56-60 [Výpočetní technika na vysokých školách, 00.10.1988, CS].","In Informační zpravodaj - Výpočetní technika na vysokých školách., s. 56-60","","","CS1","cze","","","","","","Informační systém o programovém vybavení pro osobní počítače v ČSAV","","","","","","","","","Výpočetní technika na vysokých školách (CS), 00.10.1988","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121782","","","","","","","","","","","",""
"0401306","C","Hrycej, David","Hrycej, David","1","1","1","","Hrycej, David. Získávání apriorních podpůrných dat pro DPZ z digitalizovaných kartografických podkladů. : Cílový projekt SPZV č.602. 1988. In Sborník referátů porady řešitelů [Porada řešitelů, Březůvky, 4.22.1988, CS].","In Sborník referátů porady řešitelů.","","","","cze","","","","","","Získávání apriorních podpůrných dat pro DPZ z digitalizovaných kartografických podkladů. : Cílový projekt SPZV č.602","","","","","","","","","Porada řešitelů. Březůvky (CS), 4.22.1988","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121777","","","","","","","","","","","",""
"0401303","C","Adler, H. M. - Poupě, Jiří - Wulst, N.","Poupě, Jiří","3","3","1","","Adler, H. M.; Poupě, Jiří; Wulst, N. Ergebnisse des Internationalen Datenkommunikationsexperimentes zwischen Berlin und Prag. 1988. In 4. Kongress der Informatiker der DDR ""INFO '88"" [INFO '88, Dresden, 22.02.1988-26.02.1988].","In 4. Kongress der Informatiker der DDR ""INFO '88"".","","","","ger","","","","","","Ergebnisse des Internationalen Datenkommunikationsexperimentes zwischen Berlin und Prag","","","","","","","","","INFO '88. Dresden, 22.02.1988-26.02.1988)","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1988","","","","","","http://hdl.handle.net/11104/0121774","","","","","","","","","","","",""
